code,fk_name,parent,concept_name,source,standard_semantic_hierarchy
Putnam County,"Putnam, TN",None,Feature Name,2023 GNIS,No
Rhea County,"Rhea, TN",None,Feature Name,2023 GNIS,No
Roane County,"Roane, TN",None,Feature Name,2023 GNIS,No
Robertson County,"Robertson, TN",None,Feature Name,2023 GNIS,No
Rutherford County,"Rutherford, TN",None,Feature Name,2023 GNIS,No
Scott County,"Scott, TN",None,Feature Name,2023 GNIS,No
Sevier County,"Sevier, TN",None,Feature Name,2023 GNIS,No
Shelby County,"Shelby, TN",None,Feature Name,2023 GNIS,No
Smith County,"Smith, TN",None,Feature Name,2023 GNIS,No
Stewart County,"Stewart, TN",None,Feature Name,2023 GNIS,No
Sullivan County,"Sullivan, TN",None,Feature Name,2023 GNIS,No
Sumner County,"Sumner, TN",None,Feature Name,2023 GNIS,No
Tipton County,"Tipton, TN",None,Feature Name,2023 GNIS,No
Warren County,"Warren, TN",None,Feature Name,2023 GNIS,No
Washington County,"Washington, TN",None,Feature Name,2023 GNIS,No
Wayne County,"Wayne, TN",None,Feature Name,2023 GNIS,No
Weakley County,"Weakley, TN",None,Feature Name,2023 GNIS,No
White County,"White, TN",None,Feature Name,2023 GNIS,No
Williamson County,"Williamson, TN",None,Feature Name,2023 GNIS,No
Wilson County,"Wilson, TN",None,Feature Name,2023 GNIS,No
Cannon County,"Cannon, TN",None,Feature Name,2023 GNIS,No
Clay County,"Clay, TN",None,Feature Name,2023 GNIS,No
Crockett County,"Crockett, TN",None,Feature Name,2023 GNIS,No
Grainger County,"Grainger, TN",None,Feature Name,2023 GNIS,No
Hamblen County,"Hamblen, TN",None,Feature Name,2023 GNIS,No
Hancock County,"Hancock, TN",None,Feature Name,2023 GNIS,No
Houston County,"Houston, TN",None,Feature Name,2023 GNIS,No
Moore County,"Moore, TN",None,Feature Name,2023 GNIS,No
Pickett County,"Pickett, TN",None,Feature Name,2023 GNIS,No
Trousdale County,"Trousdale, TN",None,Feature Name,2023 GNIS,No
Unicoi County,"Unicoi, TN",None,Feature Name,2023 GNIS,No
Union County,"Union, TN",None,Feature Name,2023 GNIS,No
Van Buren County,"Van Buren, TN",None,Feature Name,2023 GNIS,No
Sequatchie County,"Sequatchie, TN",None,Feature Name,2023 GNIS,No
Sonoma County,"Sonoma, CA",None,Feature Name,2023 GNIS,No
Wicomico County,"Wicomico, MD",None,Feature Name,2023 GNIS,No
Worcester County,"Worcester, MD",None,Feature Name,2023 GNIS,No
Roosevelt County,"Roosevelt, MT",None,Feature Name,2023 GNIS,No
Camden County,"Camden, GA",None,Feature Name,2023 GNIS,No
Glynn County,"Glynn, GA",None,Feature Name,2023 GNIS,No
Houston County,"Houston, GA",None,Feature Name,2023 GNIS,No
Henry County,"Henry, GA",None,Feature Name,2023 GNIS,No
Bibb County,"Bibb, GA",None,Feature Name,2023 GNIS,No
Clayton County,"Clayton, GA",None,Feature Name,2023 GNIS,No
Clarke County,"Clarke, GA",None,Feature Name,2023 GNIS,No
Pickens County,"Pickens, GA",None,Feature Name,2023 GNIS,No
Troup County,"Troup, GA",None,Feature Name,2023 GNIS,No
Forsyth County,"Forsyth, GA",None,Feature Name,2023 GNIS,No
Newton County,"Newton, GA",None,Feature Name,2023 GNIS,No
Bath County,"Bath, VA",None,Feature Name,2023 GNIS,No
Craig County,"Craig, VA",None,Feature Name,2023 GNIS,No
Alleghany County,"Alleghany, VA",None,Feature Name,2023 GNIS,No
Highland County,"Highland, VA",None,Feature Name,2023 GNIS,No
Shenandoah County,"Shenandoah, VA",None,Feature Name,2023 GNIS,No
Rappahannock County,"Rappahannock, VA",None,Feature Name,2023 GNIS,No
Warren County,"Warren, VA",None,Feature Name,2023 GNIS,No
Powhatan County,"Powhatan, VA",None,Feature Name,2023 GNIS,No
Goochland County,"Goochland, VA",None,Feature Name,2023 GNIS,No
Botetourt County,"Botetourt, VA",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, VA",None,Feature Name,2023 GNIS,No
Bedford County,"Bedford, VA",None,Feature Name,2023 GNIS,No
Campbell County,"Campbell, VA",None,Feature Name,2023 GNIS,No
Albemarle County,"Albemarle, VA",None,Feature Name,2023 GNIS,No
Alameda County,"Alameda, CA",None,Feature Name,2023 GNIS,No
Alpine County,"Alpine, CA",None,Feature Name,2023 GNIS,No
Amador County,"Amador, CA",None,Feature Name,2023 GNIS,No
Butte County,"Butte, CA",None,Feature Name,2023 GNIS,No
Calaveras County,"Calaveras, CA",None,Feature Name,2023 GNIS,No
Colusa County,"Colusa, CA",None,Feature Name,2023 GNIS,No
Contra Costa County,"Contra Costa, CA",None,Feature Name,2023 GNIS,No
Calvert County,"Calvert, MD",None,Feature Name,2023 GNIS,No
Charles County,"Charles, MD",None,Feature Name,2023 GNIS,No
Sheridan County,"Sheridan, MT",None,Feature Name,2023 GNIS,No
Pleasants County,"Pleasants, WV",None,Feature Name,2023 GNIS,No
Tyler County,"Tyler, WV",None,Feature Name,2023 GNIS,No
Wirt County,"Wirt, WV",None,Feature Name,2023 GNIS,No
Valley County,"Valley, MT",None,Feature Name,2023 GNIS,No
Humboldt County,"Humboldt, CA",None,Feature Name,2023 GNIS,No
Del Norte County,"Del Norte, CA",None,Feature Name,2023 GNIS,No
Shasta County,"Shasta, CA",None,Feature Name,2023 GNIS,No
Nevada County,"Nevada, CA",None,Feature Name,2023 GNIS,No
Cherokee County,"Cherokee, GA",None,Feature Name,2023 GNIS,No
Cobb County,"Cobb, GA",None,Feature Name,2023 GNIS,No
Douglas County,"Douglas, GA",None,Feature Name,2023 GNIS,No
Hall County,"Hall, GA",None,Feature Name,2023 GNIS,No
DeKalb County,"DeKalb, GA",None,Feature Name,2023 GNIS,No
Fayette County,"Fayette, GA",None,Feature Name,2023 GNIS,No
Hart County,"Hart, GA",None,Feature Name,2023 GNIS,No
Jeff Davis County,"Jeff Davis, GA",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, GA",None,Feature Name,2023 GNIS,No
Madison County,"Madison, GA",None,Feature Name,2023 GNIS,No
Murray County,"Murray, GA",None,Feature Name,2023 GNIS,No
Gwinnett County,"Gwinnett, GA",None,Feature Name,2023 GNIS,No
Fallon County,"Fallon, MT",None,Feature Name,2023 GNIS,No
Carter County,"Carter, MT",None,Feature Name,2023 GNIS,No
Ritchie County,"Ritchie, WV",None,Feature Name,2023 GNIS,No
McDowell County,"McDowell, WV",None,Feature Name,2023 GNIS,No
Tucker County,"Tucker, WV",None,Feature Name,2023 GNIS,No
Doddridge County,"Doddridge, WV",None,Feature Name,2023 GNIS,No
Gilmer County,"Gilmer, WV",None,Feature Name,2023 GNIS,No
Taylor County,"Taylor, WV",None,Feature Name,2023 GNIS,No
Sussex County,"Sussex, VA",None,Feature Name,2023 GNIS,No
Clarke County,"Clarke, VA",None,Feature Name,2023 GNIS,No
Dinwiddie County,"Dinwiddie, VA",None,Feature Name,2023 GNIS,No
Tehama County,"Tehama, CA",None,Feature Name,2023 GNIS,No
Lassen County,"Lassen, CA",None,Feature Name,2023 GNIS,No
Chatham County,"Chatham, GA",None,Feature Name,2023 GNIS,No
Fulton County,"Fulton, GA",None,Feature Name,2023 GNIS,No
Baltimore County,"Baltimore, MD",None,Feature Name,2023 GNIS,No
Carroll County,"Carroll, MD",None,Feature Name,2023 GNIS,No
Wibaux County,"Wibaux, MT",None,Feature Name,2023 GNIS,No
Upshur County,"Upshur, WV",None,Feature Name,2023 GNIS,No
Calhoun County,"Calhoun, WV",None,Feature Name,2023 GNIS,No
Barbour County,"Barbour, WV",None,Feature Name,2023 GNIS,No
Grant County,"Grant, WV",None,Feature Name,2023 GNIS,No
Saint Mary's County,"St. Mary's, MD",None,Feature Name,2023 GNIS,No
Harford County,"Harford, MD",None,Feature Name,2023 GNIS,No
Bernalillo County,"Bernalillo, NM",None,Feature Name,2023 GNIS,No
Chaves County,"Chaves, NM",None,Feature Name,2023 GNIS,No
Lea County,"Lea, NM",None,Feature Name,2023 GNIS,No
Los Alamos County,"Los Alamos, NM",None,Feature Name,2023 GNIS,No
Mora County,"Mora, NM",None,Feature Name,2023 GNIS,No
Rio Arriba County,"Rio Arriba, NM",None,Feature Name,2023 GNIS,No
Roosevelt County,"Roosevelt, NM",None,Feature Name,2023 GNIS,No
Sierra County,"Sierra, NM",None,Feature Name,2023 GNIS,No
Socorro County,"Socorro, NM",None,Feature Name,2023 GNIS,No
Isle of Wight County,"Isle of Wight, VA",None,Feature Name,2023 GNIS,No
Shoshone County,"Shoshone, ID",None,Feature Name,2023 GNIS,No
Kalawao County,"Kalawao, HI",None,Feature Name,2023 GNIS,No
City of Baltimore,"Baltimore (city), MD",None,Feature Name,2023 GNIS,No
District of Columbia,"District of Columbia, DC",None,Feature Name,2023 GNIS,No
District of Columbia,District of Columbia,None,Feature Name,2023 GNIS,No
State of Georgia,Georgia,None,Feature Name,2023 GNIS,No
Howard County,"Howard, MD",None,Feature Name,2023 GNIS,No
Anne Arundel County,"Anne Arundel, MD",None,Feature Name,2023 GNIS,No
Garrett County,"Garrett, MD",None,Feature Name,2023 GNIS,No
Frederick County,"Frederick, MD",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, MD",None,Feature Name,2023 GNIS,No
Allegany County,"Allegany, MD",None,Feature Name,2023 GNIS,No
Washington County,"Washington, MD",None,Feature Name,2023 GNIS,No
Prince George's County,"Prince George's, MD",None,Feature Name,2023 GNIS,No
State of Maryland,Maryland,None,Feature Name,2023 GNIS,No
Richland County,"Richland, MT",None,Feature Name,2023 GNIS,No
Dawson County,"Dawson, MT",None,Feature Name,2023 GNIS,No
Prairie County,"Prairie, MT",None,Feature Name,2023 GNIS,No
Garfield County,"Garfield, MT",None,Feature Name,2023 GNIS,No
McCone County,"McCone, MT",None,Feature Name,2023 GNIS,No
Big Horn County,"Big Horn, MT",None,Feature Name,2023 GNIS,No
Rosebud County,"Rosebud, MT",None,Feature Name,2023 GNIS,No
Ohio County,"Ohio, WV",None,Feature Name,2023 GNIS,No
Marshall County,"Marshall, WV",None,Feature Name,2023 GNIS,No
Wetzel County,"Wetzel, WV",None,Feature Name,2023 GNIS,No
Mineral County,"Mineral, WV",None,Feature Name,2023 GNIS,No
Marion County,"Marion, WV",None,Feature Name,2023 GNIS,No
Harrison County,"Harrison, WV",None,Feature Name,2023 GNIS,No
Hardy County,"Hardy, WV",None,Feature Name,2023 GNIS,No
Hampshire County,"Hampshire, WV",None,Feature Name,2023 GNIS,No
Yellowstone County,"Yellowstone, MT",None,Feature Name,2023 GNIS,No
Wheatland County,"Wheatland, MT",None,Feature Name,2023 GNIS,No
Treasure County,"Treasure, MT",None,Feature Name,2023 GNIS,No
Toole County,"Toole, MT",None,Feature Name,2023 GNIS,No
Sweet Grass County,"Sweet Grass, MT",None,Feature Name,2023 GNIS,No
Stillwater County,"Stillwater, MT",None,Feature Name,2023 GNIS,No
Silver Bow County,"Silver Bow, MT",None,Feature Name,2023 GNIS,No
Sanders County,"Sanders, MT",None,Feature Name,2023 GNIS,No
Ravalli County,"Ravalli, MT",None,Feature Name,2023 GNIS,No
Powder River County,"Powder River, MT",None,Feature Name,2023 GNIS,No
Pondera County,"Pondera, MT",None,Feature Name,2023 GNIS,No
Petroleum County,"Petroleum, MT",None,Feature Name,2023 GNIS,No
Musselshell County,"Musselshell, MT",None,Feature Name,2023 GNIS,No
Missoula County,"Missoula, MT",None,Feature Name,2023 GNIS,No
Meagher County,"Meagher, MT",None,Feature Name,2023 GNIS,No
Judith Basin County,"Judith Basin, MT",None,Feature Name,2023 GNIS,No
Granite County,"Granite, MT",None,Feature Name,2023 GNIS,No
Glacier County,"Glacier, MT",None,Feature Name,2023 GNIS,No
Flathead County,"Flathead, MT",None,Feature Name,2023 GNIS,No
Fergus County,"Fergus, MT",None,Feature Name,2023 GNIS,No
Deer Lodge County,"Deer Lodge, MT",None,Feature Name,2023 GNIS,No
Chouteau County,"Chouteau, MT",None,Feature Name,2023 GNIS,No
Cascade County,"Cascade, MT",None,Feature Name,2023 GNIS,No
Broadwater County,"Broadwater, MT",None,Feature Name,2023 GNIS,No
Beaverhead County,"Beaverhead, MT",None,Feature Name,2023 GNIS,No
Teton County,"Teton, MT",None,Feature Name,2023 GNIS,No
Powell County,"Powell, MT",None,Feature Name,2023 GNIS,No
Phillips County,"Phillips, MT",None,Feature Name,2023 GNIS,No
Park County,"Park, MT",None,Feature Name,2023 GNIS,No
Mineral County,"Mineral, MT",None,Feature Name,2023 GNIS,No
Madison County,"Madison, MT",None,Feature Name,2023 GNIS,No
Liberty County,"Liberty, MT",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, MT",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, MT",None,Feature Name,2023 GNIS,No
Hill County,"Hill, MT",None,Feature Name,2023 GNIS,No
Gallatin County,"Gallatin, MT",None,Feature Name,2023 GNIS,No
Custer County,"Custer, MT",None,Feature Name,2023 GNIS,No
Carbon County,"Carbon, MT",None,Feature Name,2023 GNIS,No
Blaine County,"Blaine, MT",None,Feature Name,2023 GNIS,No
Golden Valley County,"Golden Valley, MT",None,Feature Name,2023 GNIS,No
State of Alabama,Alabama,None,Feature Name,2023 GNIS,No
State of Arizona,Arizona,None,Feature Name,2023 GNIS,No
State of California,California,None,Feature Name,2023 GNIS,No
State of Colorado,Colorado,None,Feature Name,2023 GNIS,No
State of Connecticut,Connecticut,None,Feature Name,2023 GNIS,No
State of Delaware,Delaware,None,Feature Name,2023 GNIS,No
State of Hawaii,Hawaii,None,Feature Name,2023 GNIS,No
State of Idaho,Idaho,None,Feature Name,2023 GNIS,No
State of Illinois,Illinois,None,Feature Name,2023 GNIS,No
State of Iowa,Iowa,None,Feature Name,2023 GNIS,No
Commonwealth of Kentucky,Kentucky,None,Feature Name,2023 GNIS,No
State of Maine,Maine,None,Feature Name,2023 GNIS,No
State of Michigan,Michigan,None,Feature Name,2023 GNIS,No
State of Mississippi,Mississippi,None,Feature Name,2023 GNIS,No
State of Missouri,Missouri,None,Feature Name,2023 GNIS,No
State of Nebraska,Nebraska,None,Feature Name,2023 GNIS,No
State of Nevada,Nevada,None,Feature Name,2023 GNIS,No
State of New Hampshire,New Hampshire,None,Feature Name,2023 GNIS,No
State of New Jersey,New Jersey,None,Feature Name,2023 GNIS,No
State of New York,New York,None,Feature Name,2023 GNIS,No
State of North Dakota,North Dakota,None,Feature Name,2023 GNIS,No
Commonwealth of Pennsylvania,Pennsylvania,None,Feature Name,2023 GNIS,No
State of South Carolina,South Carolina,None,Feature Name,2023 GNIS,No
State of Texas,Texas,None,Feature Name,2023 GNIS,No
State of Vermont,Vermont,None,Feature Name,2023 GNIS,No
Commonwealth of Virginia,Virginia,None,Feature Name,2023 GNIS,No
State of Washington,Washington,None,Feature Name,2023 GNIS,No
State of West Virginia,West Virginia,None,Feature Name,2023 GNIS,No
State of Wisconsin,Wisconsin,None,Feature Name,2023 GNIS,No
State of Wyoming,Wyoming,None,Feature Name,2023 GNIS,No
Commonwealth of Puerto Rico,Puerto Rico,None,Feature Name,2023 GNIS,No
Commonwealth of the Northern Mariana Islands,Commonwealth of the Northern Mariana Islands,None,Feature Name,2023 GNIS,No
McDonough County,"McDonough, IL",None,Feature Name,2023 GNIS,No
Massac County,"Massac, IL",None,Feature Name,2023 GNIS,No
Mercer County,"Mercer, IL",None,Feature Name,2023 GNIS,No
Cook County,"Cook, IL",None,Feature Name,2023 GNIS,No
Lake County,"Lake, IL",None,Feature Name,2023 GNIS,No
McHenry County,"McHenry, IL",None,Feature Name,2023 GNIS,No
McLean County,"McLean, IL",None,Feature Name,2023 GNIS,No
Monroe County,"Monroe, IL",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, IL",None,Feature Name,2023 GNIS,No
Moultrie County,"Moultrie, IL",None,Feature Name,2023 GNIS,No
Ogle County,"Ogle, IL",None,Feature Name,2023 GNIS,No
Peoria County,"Peoria, IL",None,Feature Name,2023 GNIS,No
Perry County,"Perry, IL",None,Feature Name,2023 GNIS,No
Pike County,"Pike, IL",None,Feature Name,2023 GNIS,No
Pulaski County,"Pulaski, IL",None,Feature Name,2023 GNIS,No
Randolph County,"Randolph, IL",None,Feature Name,2023 GNIS,No
Saint Clair County,"St. Clair, IL",None,Feature Name,2023 GNIS,No
Sangamon County,"Sangamon, IL",None,Feature Name,2023 GNIS,No
Schuyler County,"Schuyler, IL",None,Feature Name,2023 GNIS,No
Shelby County,"Shelby, IL",None,Feature Name,2023 GNIS,No
Stephenson County,"Stephenson, IL",None,Feature Name,2023 GNIS,No
Tazewell County,"Tazewell, IL",None,Feature Name,2023 GNIS,No
Union County,"Union, IL",None,Feature Name,2023 GNIS,No
Vermilion County,"Vermilion, IL",None,Feature Name,2023 GNIS,No
Warren County,"Warren, IL",None,Feature Name,2023 GNIS,No
Washington County,"Washington, IL",None,Feature Name,2023 GNIS,No
Whiteside County,"Whiteside, IL",None,Feature Name,2023 GNIS,No
Will County,"Will, IL",None,Feature Name,2023 GNIS,No
Williamson County,"Williamson, IL",None,Feature Name,2023 GNIS,No
Winnebago County,"Winnebago, IL",None,Feature Name,2023 GNIS,No
Woodford County,"Woodford, IL",None,Feature Name,2023 GNIS,No
State of Alaska,Alaska,None,Feature Name,2023 GNIS,No
State of South Dakota,South Dakota,None,Feature Name,2023 GNIS,No
City of Charlottesville,"Charlottesville (city), VA",None,Feature Name,2023 GNIS,No
City of Covington,"Covington (city), VA",None,Feature Name,2023 GNIS,No
City of Fairfax,"Fairfax (city), VA",None,Feature Name,2023 GNIS,No
City of Lexington,"Lexington (city), VA",None,Feature Name,2023 GNIS,No
City of Martinsville,"Martinsville (city), VA",None,Feature Name,2023 GNIS,No
City of Richmond,"Richmond (city), VA",None,Feature Name,2023 GNIS,No
City of Salem,"Salem (city), VA",None,Feature Name,2023 GNIS,No
City of Staunton,"Staunton (city), VA",None,Feature Name,2023 GNIS,No
City of Williamsburg,"Williamsburg (city), VA",None,Feature Name,2023 GNIS,No
City of Winchester,"Winchester (city), VA",None,Feature Name,2023 GNIS,No
Lake County,"Lake, MT",None,Feature Name,2023 GNIS,No
Midway Islands,"Midway Islands, UM",None,Feature Name,2023 GNIS,No
Wake Island,"Wake Island, UM",None,Feature Name,2023 GNIS,No
Territory of American Samoa,American Samoa,None,Feature Name,2023 GNIS,No
Jarvis Island,"Jarvis Island, UM",None,Feature Name,2023 GNIS,No
Baker Island,"Baker Island, UM",None,Feature Name,2023 GNIS,No
Territory of Guam,Guam,None,Feature Name,2023 GNIS,No
Territory of Guam,"Guam, GU",None,Feature Name,2023 GNIS,No
Howland Island,"Howland Island, UM",None,Feature Name,2023 GNIS,No
Johnston Atoll,"Johnston Atoll, UM",None,Feature Name,2023 GNIS,No
Kingman Reef,"Kingman Reef, UM",None,Feature Name,2023 GNIS,No
Palmyra Atoll,"Palmyra Atoll, UM",None,Feature Name,2023 GNIS,No
United States Virgin Islands,United States Virgin Islands,None,Feature Name,2023 GNIS,No
Adjuntas Municipio,"Adjuntas, PR",None,Feature Name,2023 GNIS,No
Aguada Municipio,"Aguada, PR",None,Feature Name,2023 GNIS,No
Aguadilla Municipio,"Aguadilla, PR",None,Feature Name,2023 GNIS,No
Aguas Buenas Municipio,"Aguas Buenas, PR",None,Feature Name,2023 GNIS,No
Aibonito Municipio,"Aibonito, PR",None,Feature Name,2023 GNIS,No
Añasco Municipio,"Añasco, PR",None,Feature Name,2023 GNIS,No
Arecibo Municipio,"Arecibo, PR",None,Feature Name,2023 GNIS,No
Arroyo Municipio,"Arroyo, PR",None,Feature Name,2023 GNIS,No
Barceloneta Municipio,"Barceloneta, PR",None,Feature Name,2023 GNIS,No
Barranquitas Municipio,"Barranquitas, PR",None,Feature Name,2023 GNIS,No
Bayamón Municipio,"Bayamón, PR",None,Feature Name,2023 GNIS,No
Cabo Rojo Municipio,"Cabo Rojo, PR",None,Feature Name,2023 GNIS,No
Caguas Municipio,"Caguas, PR",None,Feature Name,2023 GNIS,No
Camuy Municipio,"Camuy, PR",None,Feature Name,2023 GNIS,No
Canóvanas Municipio,"Canóvanas, PR",None,Feature Name,2023 GNIS,No
Carolina Municipio,"Carolina, PR",None,Feature Name,2023 GNIS,No
Cataño Municipio,"Cataño, PR",None,Feature Name,2023 GNIS,No
Cayey Municipio,"Cayey, PR",None,Feature Name,2023 GNIS,No
Ceiba Municipio,"Ceiba, PR",None,Feature Name,2023 GNIS,No
Ciales Municipio,"Ciales, PR",None,Feature Name,2023 GNIS,No
Cidra Municipio,"Cidra, PR",None,Feature Name,2023 GNIS,No
Coamo Municipio,"Coamo, PR",None,Feature Name,2023 GNIS,No
Comerío Municipio,"Comerío, PR",None,Feature Name,2023 GNIS,No
Corozal Municipio,"Corozal, PR",None,Feature Name,2023 GNIS,No
Culebra Municipio,"Culebra, PR",None,Feature Name,2023 GNIS,No
Dorado Municipio,"Dorado, PR",None,Feature Name,2023 GNIS,No
Fajardo Municipio,"Fajardo, PR",None,Feature Name,2023 GNIS,No
Florida Municipio,"Florida, PR",None,Feature Name,2023 GNIS,No
Guánica Municipio,"Guánica, PR",None,Feature Name,2023 GNIS,No
Guayama Municipio,"Guayama, PR",None,Feature Name,2023 GNIS,No
Guayanilla Municipio,"Guayanilla, PR",None,Feature Name,2023 GNIS,No
Guaynabo Municipio,"Guaynabo, PR",None,Feature Name,2023 GNIS,No
Gurabo Municipio,"Gurabo, PR",None,Feature Name,2023 GNIS,No
Hatillo Municipio,"Hatillo, PR",None,Feature Name,2023 GNIS,No
